State,District,Year,Season,Crop,Area,Production,Rainfall,temperature
Gujarat,RAJKOT,2010,Whole Year,Garlic,8900,56200,92.025,30.13
Gujarat,RAJKOT,2010,Whole Year,Onion,8600,249800,92.025,30.13
Gujarat,RAJKOT,2010,Whole Year,Sugarcane,200,14000,92.025,30.13
Gujarat,RAJKOT,2011,Kharif,Arhar/Tur,900,1000,163.1,39.2525
Gujarat,RAJKOT,2011,Kharif,Bajra,4700,6000,163.1,39.2525
Gujarat,RAJKOT,2011,Kharif,Castor seed,16000,46200,163.1,39.2525
Gujarat,RAJKOT,2011,Kharif,Cotton(lint),387100,1823100,163.1,39.2525
Gujarat,RAJKOT,2011,Kharif,Groundnut,272600,366800,163.1,39.2525
Gujarat,RAJKOT,2011,Kharif,Jowar,100,100,163.1,39.2525
Gujarat,RAJKOT,2011,Kharif,Moong(Green Gram),4700,2800,163.1,39.2525
Gujarat,RAJKOT,2011,Kharif,Moth,400,300,163.1,39.2525
Gujarat,RAJKOT,2011,Kharif,Other Kharif pulses,500,200,163.1,39.2525
Gujarat,RAJKOT,2011,Kharif,Sesamum,24200,4900,163.1,39.2525
Gujarat,RAJKOT,2011,Kharif,Urad,3300,2600,163.1,39.2525
Gujarat,RAJKOT,2011,Rabi,Gram,10700,15300,0.284,28.25333333
Gujarat,RAJKOT,2011,Rabi,Onion,11400,340500,0.284,28.25333333
Gujarat,RAJKOT,2011,Rabi,Other Cereals & Millets,100,100,0.284,28.25333333
Gujarat,RAJKOT,2011,Rabi,Rapeseed &Mustard,500,800,0.284,28.25333333
Gujarat,RAJKOT,2011,Rabi,Wheat,113800,451500,0.284,28.25333333
Gujarat,RAJKOT,2011,Summer,Bajra,1100,2900,5.288,32.305
Gujarat,RAJKOT,2011,Summer,Groundnut,15000,29700,5.288,32.305
Gujarat,RAJKOT,2011,Summer,Moong(Green Gram),600,300,5.288,32.305
Gujarat,RAJKOT,2011,Summer,Onion,1400,38900,5.288,32.305
Gujarat,RAJKOT,2011,Summer,Sesamum,6400,3100,5.288,32.305
Gujarat,RAJKOT,2011,Summer,Urad,100,100,5.288,32.305
Gujarat,RAJKOT,2011,Whole Year,Garlic,11600,80100,68.042,29.82
Gujarat,RAJKOT,2011,Whole Year,Potato,100,1300,68.042,29.82
Gujarat,RAJKOT,2011,Whole Year,Sugarcane,100,5000,68.042,29.82
Gujarat,RAJKOT,2012,Kharif,Arhar/Tur,800,800,103.63,39.3225
Gujarat,RAJKOT,2012,Kharif,Bajra,4100,300,103.63,39.3225
Gujarat,RAJKOT,2012,Kharif,Castor seed,26700,22500,103.63,39.3225
Gujarat,RAJKOT,2012,Kharif,Cotton(lint),306300,488900,103.63,39.3225
Gujarat,RAJKOT,2012,Kharif,Groundnut,316900,25600,103.63,39.3225
Gujarat,RAJKOT,2012,Kharif,Maize,400,600,103.63,39.3225
Gujarat,RAJKOT,2012,Kharif,Moong(Green Gram),800,100,103.63,39.3225
Gujarat,RAJKOT,2012,Kharif,Moth,100,100,103.63,39.3225
Gujarat,RAJKOT,2012,Kharif,Other Kharif pulses,700,200,103.63,39.3225
Gujarat,RAJKOT,2012,Kharif,Sesamum,20900,200,103.63,39.3225
Gujarat,RAJKOT,2012,Kharif,Urad,1100,400,103.63,39.3225
Gujarat,RAJKOT,2012,Rabi,Gram,2100,3100,1.75,27.88333333
Gujarat,RAJKOT,2012,Rabi,Onion,900,24200,1.75,27.88333333
Gujarat,RAJKOT,2012,Rabi,Rapeseed &Mustard,100,100,1.75,27.88333333
Gujarat,RAJKOT,2012,Rabi,Wheat,7200,25700,1.75,27.88333333
Gujarat,RAJKOT,2012,Summer,Bajra,100,200,7.138,32.64
Gujarat,RAJKOT,2012,Summer,Groundnut,300,400,7.138,32.64
Gujarat,RAJKOT,2012,Summer,Moong(Green Gram),100,100,7.138,32.64
Gujarat,RAJKOT,2012,Summer,Onion,100,1900,7.138,32.64
Gujarat,RAJKOT,2012,Summer,Sesamum,200,9900,7.138,32.64
Gujarat,RAJKOT,2012,Whole Year,Dry chillies,100,100,43.242,29.81
Gujarat,RAJKOT,2012,Whole Year,Garlic,900,4500,43.242,29.81
Gujarat,RAJKOT,2012,Whole Year,Guar seed,1400,800,43.242,29.81
Gujarat,SABAR KANTHA,1997,Kharif,Arhar/Tur,46200,46700,211.88,39.075
Gujarat,SABAR KANTHA,1997,Kharif,Bajra,14600,6000,211.88,39.075
Gujarat,SABAR KANTHA,1997,Kharif,Dry chillies,200,300,211.88,39.075
Gujarat,SABAR KANTHA,1997,Kharif,Groundnut,39400,35300,211.88,39.075
Gujarat,SABAR KANTHA,1997,Kharif,Jowar,5400,4300,211.88,39.075
Gujarat,SABAR KANTHA,1997,Kharif,Moong(Green Gram),13800,6600,211.88,39.075
Gujarat,SABAR KANTHA,1997,Kharif,Moth,200,100,211.88,39.075
Gujarat,SABAR KANTHA,1997,Kharif,Other Kharif pulses,1300,700,211.88,39.075
Gujarat,SABAR KANTHA,1997,Kharif,Urad,38900,28000,211.88,39.075
Gujarat,SABAR KANTHA,1997,Rabi,Gram,4400,3800,3.3,26.66666667
Gujarat,SABAR KANTHA,1997,Rabi,Rapeseed &Mustard,17800,23200,3.3,26.66666667
Gujarat,SABAR KANTHA,1997,Rabi,Wheat,65000,156500,3.3,26.66666667
Gujarat,SABAR KANTHA,1997,Summer,Bajra,16200,30200,90.6,31.7175
Gujarat,SABAR KANTHA,1997,Summer,Groundnut,9400,15200,90.6,31.7175
Gujarat,SABAR KANTHA,1997,Whole Year,Castor seed,44700,78300,89.075,29.05
Gujarat,SABAR KANTHA,1997,Whole Year,Cotton(lint),23900,56400,89.075,29.05
Gujarat,SABAR KANTHA,1997,Whole Year,Garlic,100,600,89.075,29.05
Gujarat,SABAR KANTHA,1997,Whole Year,Maize,120100,223200,89.075,29.05
Gujarat,SABAR KANTHA,1997,Whole Year,Potato,4200,92200,89.075,29.05
Gujarat,SABAR KANTHA,1997,Whole Year,Pulses total,100400,821,89.075,29.05
Gujarat,SABAR KANTHA,1997,Whole Year,Rice,29800,54900,89.075,29.05
Gujarat,SABAR KANTHA,1997,Whole Year,Sesamum,6100,3200,89.075,29.05
Gujarat,SABAR KANTHA,1997,Whole Year,Sugarcane,500,37000,89.075,29.05
Gujarat,SABAR KANTHA,1997,Whole Year,Tobacco,100,200,89.075,29.05
Gujarat,SABAR KANTHA,1998,Kharif,Arhar/Tur,51000,55600,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Bajra,14100,7500,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Castor seed,49700,101500,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Cotton(lint),35400,95000,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Groundnut,36100,42600,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Jowar,2300,1900,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Maize,122100,243600,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Moong(Green Gram),15200,7900,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Moth,100,,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Other Kharif pulses,1100,300,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Rice,30900,51800,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Sesamum,6700,4800,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Kharif,Urad,36700,26400,213.1,39.2625
Gujarat,SABAR KANTHA,1998,Rabi,Gram,4500,4200,34.4,27.75666667
Gujarat,SABAR KANTHA,1998,Rabi,Rapeseed &Mustard,13500,20400,34.4,27.75666667
Gujarat,SABAR KANTHA,1998,Rabi,Wheat,78000,189900,34.4,27.75666667
Gujarat,SABAR KANTHA,1998,Summer,Bajra,14800,35800,27.875,32.3025
Gujarat,SABAR KANTHA,1998,Summer,Groundnut,12000,19300,27.875,32.3025
Gujarat,SABAR KANTHA,1998,Whole Year,Banana,100,3600,89.167,29.7
Gujarat,SABAR KANTHA,1998,Whole Year,Dry chillies,100,100,89.167,29.7
Gujarat,SABAR KANTHA,1998,Whole Year,Oilseeds total,118000,188600,89.167,29.7
Gujarat,SABAR KANTHA,1998,Whole Year,Onion,200,6900,89.167,29.7
Gujarat,SABAR KANTHA,1998,Whole Year,Potato,5400,129500,89.167,29.7
Gujarat,SABAR KANTHA,1998,Whole Year,Pulses total,108600,94400,89.167,29.7
Gujarat,SABAR KANTHA,1998,Whole Year,Sugarcane,600,38000,89.167,29.7
Gujarat,SABAR KANTHA,1998,Whole Year,Tobacco,600,1100,89.167,29.7
Gujarat,SABAR KANTHA,1999,Kharif,Arhar/Tur,45300,35600,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Kharif,Bajra,6900,3500,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Kharif,Castor seed,50000,76500,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Kharif,Cotton(lint),34800,51500,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Kharif,Groundnut,32500,30400,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Kharif,Maize,117700,178300,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Kharif,Moong(Green Gram),7700,3300,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Kharif,Moth,100,0,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Kharif,Other Kharif pulses,400,200,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Kharif,Rice,36900,69000,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Kharif,Sesamum,6200,3500,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Kharif,Urad,25700,9700,111.84,39.0875
Gujarat,SABAR KANTHA,1999,Rabi,Gram,3500,1000,23.1667,27.95333333
Gujarat,SABAR KANTHA,1999,Rabi,Rapeseed &Mustard,11500,14800,23.1667,27.95333333
Gujarat,SABAR KANTHA,1999,Rabi,Wheat,48900,90000,23.1667,27.95333333
Gujarat,SABAR KANTHA,1999,Summer,Bajra,9100,17100,41.35,32.48
Gujarat,SABAR KANTHA,1999,Summer,Groundnut,8300,10100,41.35,32.48
Gujarat,SABAR KANTHA,1999,Whole Year,Dry chillies,200,200,47.367,29.81
Gujarat,SABAR KANTHA,1999,Whole Year,Garlic,100,300,47.367,29.81
Gujarat,SABAR KANTHA,1999,Whole Year,Onion,100,3100,47.367,29.81
Gujarat,SABAR KANTHA,1999,Whole Year,Potato,3300,68100,47.367,29.81
Gujarat,SABAR KANTHA,1999,Whole Year,Sugarcane,600,40000,47.367,29.81
Gujarat,SABAR KANTHA,1999,Whole Year,Tobacco,100,100,47.367,29.81
Gujarat,SABAR KANTHA,2000,Kharif,Arhar/Tur,40900,7700,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Kharif,Bajra,4100,2600,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Kharif,Castor seed,48500,41900,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Kharif,Cotton(lint),34700,39300,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Kharif,Groundnut,28500,19300,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Kharif,Maize,108800,93600,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Kharif,Moong(Green Gram),5600,2100,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Kharif,Moth,100,,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Kharif,Other Kharif pulses,1000,400,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Kharif,Rice,15000,15500,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Kharif,Sesamum,5500,1900,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Kharif,Urad,17700,3600,79.37,39.0475
Gujarat,SABAR KANTHA,2000,Rabi,Gram,600,300,1.017,28.51333333
Gujarat,SABAR KANTHA,2000,Rabi,Rapeseed &Mustard,2900,3700,1.017,28.51333333
Gujarat,SABAR KANTHA,2000,Rabi,Wheat,21500,38000,1.017,28.51333333
Gujarat,SABAR KANTHA,2000,Summer,Bajra,5300,11400,13.413,32.24
Gujarat,SABAR KANTHA,2000,Summer,Groundnut,3600,4400,13.413,32.24
Gujarat,SABAR KANTHA,2000,Whole Year,Dry chillies,100,100,34.863,29.75
Gujarat,SABAR KANTHA,2000,Whole Year,Guar seed,11000,2400,34.863,29.75
Gujarat,SABAR KANTHA,2000,Whole Year,Onion,100,1200,34.863,29.75
Gujarat,SABAR KANTHA,2000,Whole Year,Potato,2100,37400,34.863,29.75
Gujarat,SABAR KANTHA,2000,Whole Year,Sugarcane,400,28000,34.863,29.75
Gujarat,SABAR KANTHA,2000,Whole Year,Tobacco,100,100,34.863,29.75
Gujarat,SABAR KANTHA,2001,Kharif,Arhar/Tur,49500,13000,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Kharif,Bajra,7300,5300,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Kharif,Castor seed,35000,24400,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Kharif,Cotton(lint),35100,51700,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Kharif,Groundnut,33300,29000,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Kharif,Maize,132400,284100,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Kharif,Moong(Green Gram),5600,1600,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Kharif,Moth,2600,900,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Kharif,Other Kharif pulses,2200,1000,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Kharif,Rice,17000,26700,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Kharif,Sesamum,7700,2500,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Kharif,Urad,18200,7600,134.95,39.3575
Gujarat,SABAR KANTHA,2001,Rabi,Gram,1300,700,6.117,28.12666667
Gujarat,SABAR KANTHA,2001,Rabi,Rapeseed &Mustard,8700,7300,6.117,28.12666667
Gujarat,SABAR KANTHA,2001,Rabi,Wheat,30600,55200,6.117,28.12666667
Gujarat,SABAR KANTHA,2001,Summer,Bajra,4700,8300,49.15,32.54
Gujarat,SABAR KANTHA,2001,Summer,Groundnut,2600,3000,49.15,32.54
Gujarat,SABAR KANTHA,2001,Whole Year,Dry chillies,100,100,56.634,29.99
Gujarat,SABAR KANTHA,2001,Whole Year,Garlic,100,900,56.634,29.99
Gujarat,SABAR KANTHA,2001,Whole Year,Guar seed,12400,5200,56.634,29.99
Gujarat,SABAR KANTHA,2001,Whole Year,Onion,300,7000,56.634,29.99
Gujarat,SABAR KANTHA,2001,Whole Year,Potato,3700,81700,56.634,29.99
Gujarat,SABAR KANTHA,2001,Whole Year,Sugarcane,200,17000,56.634,29.99
Gujarat,SABAR KANTHA,2001,Whole Year,Tobacco,100,100,56.634,29.99
Gujarat,SABAR KANTHA,2002,Kharif,Arhar/Tur,44700,5400,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Bajra,9100,9800,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Castor seed,33600,16200,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Cotton(lint),31200,29100,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Groundnut,34900,26900,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Maize,143700,181000,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Moong(Green Gram),7600,3000,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Moth,100,,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Other Kharif pulses,2400,900,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Rice,8700,14000,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Sesamum,9400,4900,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Small millets,100,100,94,39.8325
Gujarat,SABAR KANTHA,2002,Kharif,Urad,20800,6800,94,39.8325
Gujarat,SABAR KANTHA,2002,Rabi,Gram,1000,400,0.3,28.58666667
Gujarat,SABAR KANTHA,2002,Rabi,Rapeseed &Mustard,2500,1200,0.3,28.58666667
Gujarat,SABAR KANTHA,2002,Rabi,Wheat,32800,53000,0.3,28.58666667
Gujarat,SABAR KANTHA,2002,Summer,Bajra,3900,5900,50.086,33.16
Gujarat,SABAR KANTHA,2002,Summer,Groundnut,1700,2400,50.086,33.16
Gujarat,SABAR KANTHA,2002,Whole Year,Dry chillies,200,100,39.386,30.23
Gujarat,SABAR KANTHA,2002,Whole Year,Garlic,100,400,39.386,30.23
Gujarat,SABAR KANTHA,2002,Whole Year,Guar seed,12600,6300,39.386,30.23
Gujarat,SABAR KANTHA,2002,Whole Year,Onion,100,3800,39.386,30.23
Gujarat,SABAR KANTHA,2002,Whole Year,Potato,3400,60600,39.386,30.23
Gujarat,SABAR KANTHA,2002,Whole Year,Sugarcane,100,7000,39.386,30.23
Gujarat,SABAR KANTHA,2003,Kharif,Arhar/Tur,34300,31400,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Bajra,17800,14500,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Castor seed,30400,38800,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Cotton(lint),37700,140100,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Groundnut,38800,57900,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Jowar,300,300,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Maize,146300,266700,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Moong(Green Gram),13200,6700,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Moth,200,100,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Other Kharif pulses,2800,1100,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Rice,6500,10900,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Sesamum,8700,3800,183.98,39.28
Gujarat,SABAR KANTHA,2003,Kharif,Urad,16700,10600,183.98,39.28
Gujarat,SABAR KANTHA,2003,Rabi,Gram,2300,1300,0.817,27.69666667
Gujarat,SABAR KANTHA,2003,Rabi,Rapeseed &Mustard,4900,7100,0.817,27.69666667
Gujarat,SABAR KANTHA,2003,Rabi,Wheat,48600,121300,0.817,27.69666667
Gujarat,SABAR KANTHA,2003,Summer,Bajra,6800,15700,34.7,32.4825
Gujarat,SABAR KANTHA,2003,Summer,Groundnut,4700,6100,34.7,32.4825
Gujarat,SABAR KANTHA,2003,Whole Year,Dry chillies,100,100,76.938,29.75
Gujarat,SABAR KANTHA,2003,Whole Year,Garlic,200,1200,76.938,29.75
Gujarat,SABAR KANTHA,2003,Whole Year,Guar seed,9000,8400,76.938,29.75
Gujarat,SABAR KANTHA,2003,Whole Year,Onion,200,5700,76.938,29.75
Gujarat,SABAR KANTHA,2003,Whole Year,Potato,3400,63000,76.938,29.75
Gujarat,SABAR KANTHA,2004,Kharif,Arhar/Tur,22800,15100,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Bajra,14500,12400,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Castor seed,36400,41200,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Cotton(lint),86100,293200,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Groundnut,44900,48500,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Jowar,100,100,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Maize,127300,143500,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Moong(Green Gram),7400,3000,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Moth,300,100,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Other Kharif pulses,1300,500,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Rice,9700,16800,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Sesamum,7200,2200,146.99,38.71
Gujarat,SABAR KANTHA,2004,Kharif,Urad,11500,5000,146.99,38.71
Gujarat,SABAR KANTHA,2004,Rabi,Gram,2600,1200,6.983,27.65
Gujarat,SABAR KANTHA,2004,Rabi,Rapeseed &Mustard,9500,13200,6.983,27.65
Gujarat,SABAR KANTHA,2004,Rabi,Wheat,42700,101200,6.983,27.65
Gujarat,SABAR KANTHA,2004,Summer,Bajra,3900,7700,31.062,32.69
Gujarat,SABAR KANTHA,2004,Summer,Groundnut,2000,2300,31.062,32.69
Gujarat,SABAR KANTHA,2004,Whole Year,Dry chillies,100,,62,29.79
Gujarat,SABAR KANTHA,2004,Whole Year,Garlic,100,500,62,29.79
Gujarat,SABAR KANTHA,2004,Whole Year,Guar seed,6400,6000,62,29.79
Gujarat,SABAR KANTHA,2004,Whole Year,Onion,100,1900,62,29.79
Gujarat,SABAR KANTHA,2004,Whole Year,Potato,3800,87900,62,29.79
Gujarat,SABAR KANTHA,2005,Kharif,Arhar/Tur,26200,35800,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Bajra,14400,13900,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Castor seed,43200,79900,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Cotton(lint),71300,321300,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Groundnut,45100,98000,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Jowar,1900,2100,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Maize,125400,245800,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Moong(Green Gram),7700,3500,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Moth,300,200,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Other Kharif pulses,4000,1600,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Rice,5800,14000,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Sesamum,8000,3000,194.71,39.28
Gujarat,SABAR KANTHA,2005,Kharif,Urad,10000,5600,194.71,39.28
Gujarat,SABAR KANTHA,2005,Rabi,Gram,3500,2700,0.517,27.49666667
Gujarat,SABAR KANTHA,2005,Rabi,Other Cereals & Millets,200,300,0.517,27.49666667
Gujarat,SABAR KANTHA,2005,Rabi,Rapeseed &Mustard,10200,16000,0.517,27.49666667
Gujarat,SABAR KANTHA,2005,Rabi,Wheat,84000,224300,0.517,27.49666667
Gujarat,SABAR KANTHA,2005,Summer,Bajra,7400,17400,71.15,32.33
Gujarat,SABAR KANTHA,2005,Summer,Groundnut,3400,5600,71.15,32.33
Gujarat,SABAR KANTHA,2005,Whole Year,Dry chillies,100,100,81.167,29.6
Gujarat,SABAR KANTHA,2005,Whole Year,Garlic,100,900,81.167,29.6
Gujarat,SABAR KANTHA,2005,Whole Year,Guar seed,7300,6400,81.167,29.6
Gujarat,SABAR KANTHA,2005,Whole Year,Onion,100,3000,81.167,29.6
Gujarat,SABAR KANTHA,2005,Whole Year,Potato,4100,104400,81.167,29.6
Gujarat,SABAR KANTHA,2006,Kharif,Arhar/Tur,25800,17600,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Bajra,10500,2600,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Castor seed,38700,53900,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Cotton(lint),93300,213500,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Groundnut,55300,39000,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Jowar,1200,1400,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Maize,115700,68200,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Moong(Green Gram),6100,1200,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Moth,300,100,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Other Cereals & Millets,100,100,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Other Kharif pulses,3500,1700,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Rice,8100,14500,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Sesamum,6200,300,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Kharif,Urad,8900,2300,217.31,39.0075
Gujarat,SABAR KANTHA,2006,Rabi,Gram,4000,2700,2.4,27.78
Gujarat,SABAR KANTHA,2006,Rabi,Other Cereals & Millets,600,800,2.4,27.78
Gujarat,SABAR KANTHA,2006,Rabi,Rapeseed &Mustard,11700,14400,2.4,27.78
Gujarat,SABAR KANTHA,2006,Rabi,Wheat,105700,272200,2.4,27.78
Gujarat,SABAR KANTHA,2006,Summer,Bajra,12300,28900,24.075,32.2225
Gujarat,SABAR KANTHA,2006,Summer,Groundnut,7200,9000,24.075,32.2225
Gujarat,SABAR KANTHA,2006,Whole Year,Dry chillies,100,100,90.825,30.06
Gujarat,SABAR KANTHA,2006,Whole Year,Garlic,100,700,90.825,30.06
Gujarat,SABAR KANTHA,2006,Whole Year,Guar seed,7900,3700,90.825,30.06
Gujarat,SABAR KANTHA,2006,Whole Year,Potato,7800,149600,90.825,30.06
Gujarat,SABAR KANTHA,2006,Whole Year,Tobacco,700,1200,90.825,30.06
Gujarat,SABAR KANTHA,2007,Kharif,Arhar/Tur,24700,20000,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Bajra,7400,4600,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Castor seed,43500,65300,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Cotton(lint),101100,301900,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Groundnut,61900,60800,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Jowar,1600,2100,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Maize,101100,146400,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Moong(Green Gram),5900,1900,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Moth,400,200,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Other Cereals & Millets,100,100,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Other Kharif pulses,3900,2000,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Rice,10300,22400,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Sesamum,4500,1000,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Kharif,Urad,7800,4500,206.42,39.0275
Gujarat,SABAR KANTHA,2007,Rabi,Gram,5300,4300,0.717,28.03
Gujarat,SABAR KANTHA,2007,Rabi,Other Cereals & Millets,800,1000,0.717,28.03
Gujarat,SABAR KANTHA,2007,Rabi,Rapeseed &Mustard,14500,21200,0.717,28.03
Gujarat,SABAR KANTHA,2007,Rabi,Wheat,119400,323600,0.717,28.03
Gujarat,SABAR KANTHA,2007,Summer,Bajra,14100,34400,26.086,32.395
Gujarat,SABAR KANTHA,2007,Summer,Groundnut,8400,9200,26.086,32.395
Gujarat,SABAR KANTHA,2007,Whole Year,Dry chillies,100,100,86.234,29.84
Gujarat,SABAR KANTHA,2007,Whole Year,Garlic,200,1100,86.234,29.84
Gujarat,SABAR KANTHA,2007,Whole Year,Guar seed,4900,3600,86.234,29.84
Gujarat,SABAR KANTHA,2007,Whole Year,Onion,100,3400,86.234,29.84
Gujarat,SABAR KANTHA,2007,Whole Year,Potato,13500,279900,86.234,29.84
Gujarat,SABAR KANTHA,2008,Kharif,Arhar/Tur,22000,19900,150.43,38.9525
Gujarat,SABAR KANTHA,2008,Kharif,Bajra,4900,4100,150.43,38.9525
Gujarat,SABAR KANTHA,2008,Kharif,Castor seed,48000,90000,150.43,38.9525
